class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season
p,6.3,p,g,n,f,e,c,w,7.86,13.85,u,y,w,u,w,t,p,,d,a
p,8.82,x,g,n,f,e,c,w,7.84,13.76,b,y,w,u,w,t,p,,d,u
p,7.33,x,g,n,f,e,c,w,8.29,14.74,c,y,w,u,w,t,p,,d,u
p,8.5,x,g,n,f,e,c,w,6.69,13.83,z,y,w,u,w,t,p,,d,a
p,8.07,x,g,n,f,e,c,w,7.98,15.37,e,y,w,u,w,t,p,,d,u
p,6.85,x,g,n,f,e,c,w,7.83,13.03,r,y,w,u,w,t,p,,d,u
p,7.44,p,g,n,f,e,d,w,8.58,15.59,r,y,w,u,w,t,p,,d,a
p,7.19,x,g,n,f,e,d,w,7.24,17.2,r,y,w,u,w,t,p,,d,a
p,7.81,x,g,n,f,e,c,w,8.12,14.57,r,y,w,u,w,t,p,,d,a
p,6.08,x,g,n,f,e,f,w,7.71,14.72,s,y,w,u,w,t,p,,d,a
p,7.5,p,g,n,f,e,c,w,8.88,15.87,z,y,w,u,w,t,p,,d,u
p,8.47,x,g,n,f,e,f,w,9.3,16.31,z,y,w,u,w,t,p,,d,u
p,6.36,x,g,n,f,e,d,w,6.01,12.19,e,y,w,u,w,t,p,,d,a
p,7.53,p,g,n,f,e,c,w,8.3,15.86,r,y,w,u,w,t,p,,d,u
p,7.62,p,g,n,f,e,f,w,8.19,15.52,s,y,w,u,w,t,p,,d,u
p,6.18,p,g,n,f,e,f,w,7.98,14.28,u,y,w,u,w,t,p,,d,u
p,6.67,p,g,n,f,e,f,w,9.1,15.35,e,y,w,u,w,t,p,,d,a
p,8.08,x,g,n,f,e,f,w,7.87,14.49,z,y,w,u,w,t,p,,d,a
p,6.37,p,g,n,f,e,f,w,8.65,16.68,c,y,w,u,w,t,p,,d,u
p,6.8,x,g,n,f,e,d,w,7.24,12.94,z,y,w,u,w,t,p,,d,a
p,6.71,x,g,n,f,e,d,w,7.09,14.96,u,y,w,u,w,t,p,,d,a
p,6.52,x,g,n,f,e,d,w,7.29,12.43,s,y,w,u,w,t,p,,d,u
p,5.73,p,g,n,f,e,c,w,6.83,14.08,s,y,w,u,w,t,p,,d,a
p,8.25,x,g,n,f,e,c,w,7.05,14.58,b,y,w,u,w,t,p,,d,a
p,9.0,p,g,n,f,e,c,w,8.79,16.28,s,y,w,u,w,t,p,,d,u
p,7.45,x,g,n,f,e,c,w,8.56,14.67,b,y,w,u,w,t,p,,d,u
p,6.27,p,g,n,f,e,c,w,8.18,13.41,r,y,w,u,w,t,p,,d,a
p,7.38,p,g,n,f,e,d,w,8.33,12.98,s,y,w,u,w,t,p,,d,a
p,6.9,p,g,n,f,e,c,w,7.46,13.54,r,y,w,u,w,t,p,,d,u
p,7.22,p,g,n,f,e,c,w,8.01,15.3,e,y,w,u,w,t,p,,d,a
p,7.67,x,g,n,f,e,c,w,7.85,13.84,s,y,w,u,w,t,p,,d,a
p,7.83,x,g,n,f,e,c,w,7.92,16.02,r,y,w,u,w,t,p,,d,u
p,8.66,p,g,n,f,e,d,w,8.87,16.85,u,y,w,u,w,t,p,,d,u
p,6.69,x,g,n,f,e,d,w,7.4,14.25,s,y,w,u,w,t,p,,d,u
p,7.58,x,g,n,f,e,f,w,8.89,15.76,z,y,w,u,w,t,p,,d,a
p,7.22,p,g,n,f,e,c,w,8.41,15.87,u,y,w,u,w,t,p,,d,u
p,7.37,x,g,n,f,e,f,w,7.22,14.66,s,y,w,u,w,t,p,,d,u
p,7.76,x,g,n,f,e,f,w,7.37,13.72,e,y,w,u,w,t,p,,d,a
p,7.7,p,g,n,f,e,c,w,9.6,18.0,u,y,w,u,w,t,p,,d,a
p,7.94,p,g,n,f,e,d,w,9.24,15.9,u,y,w,u,w,t,p,,d,a
p,6.37,x,g,n,f,e,f,w,7.38,13.26,u,y,w,u,w,t,p,,d,u
p,8.28,p,g,n,f,e,f,w,8.03,13.89,b,y,w,u,w,t,p,,d,a
p,7.18,x,g,n,f,e,c,w,7.54,15.97,c,y,w,u,w,t,p,,d,u
p,7.0,p,g,n,f,e,c,w,7.22,12.09,r,y,w,u,w,t,p,,d,u
p,6.4,x,g,n,f,e,d,w,7.27,14.66,u,y,w,u,w,t,p,,d,a
p,8.54,p,g,n,f,e,c,w,7.34,12.73,b,y,w,u,w,t,p,,d,u
p,8.18,p,g,n,f,e,d,w,8.19,14.26,z,y,w,u,w,t,p,,d,u
p,8.41,p,g,n,f,e,d,w,8.35,15.84,r,y,w,u,w,t,p,,d,u
p,7.43,x,g,n,f,e,c,w,8.25,14.89,r,y,w,u,w,t,p,,d,a
p,7.52,p,g,n,f,e,d,w,8.63,18.21,z,y,w,u,w,t,p,,d,a
p,8.1,p,g,n,f,e,d,w,8.07,13.67,b,y,w,u,w,t,p,,d,u
p,6.91,x,g,n,f,e,c,w,8.16,16.1,r,y,w,u,w,t,p,,d,u
p,8.0,x,g,n,f,e,d,w,7.58,15.87,r,y,w,u,w,t,p,,d,a
p,7.47,p,g,n,f,e,f,w,9.1,15.54,s,y,w,u,w,t,p,,d,a
p,6.29,p,g,n,f,e,d,w,7.56,13.69,u,y,w,u,w,t,p,,d,u
p,7.24,x,g,n,f,e,c,w,8.56,14.83,b,y,w,u,w,t,p,,d,u
p,7.43,p,g,n,f,e,c,w,8.36,16.23,r,y,w,u,w,t,p,,d,u
p,7.86,x,g,n,f,e,d,w,7.4,13.4,c,y,w,u,w,t,p,,d,u
p,8.61,p,g,n,f,e,f,w,8.45,15.72,r,y,w,u,w,t,p,,d,u
p,7.08,x,g,n,f,e,f,w,7.84,14.57,u,y,w,u,w,t,p,,d,u
p,6.57,x,g,n,f,e,c,w,7.84,13.75,c,y,w,u,w,t,p,,d,a
p,7.21,x,g,n,f,e,f,w,8.12,14.11,s,y,w,u,w,t,p,,d,a
p,7.53,x,g,n,f,e,c,w,7.79,16.13,r,y,w,u,w,t,p,,d,a
p,7.93,p,g,n,f,e,d,w,7.78,14.43,z,y,w,u,w,t,p,,d,u
p,7.09,p,g,n,f,e,d,w,7.71,12.91,c,y,w,u,w,t,p,,d,u
p,6.15,x,g,n,f,e,d,w,7.45,13.62,z,y,w,u,w,t,p,,d,a
p,7.69,p,g,n,f,e,f,w,8.65,15.55,c,y,w,u,w,t,p,,d,u
p,6.92,x,g,n,f,e,d,w,9.18,18.11,r,y,w,u,w,t,p,,d,a
p,7.67,x,g,n,f,e,d,w,7.3,14.32,b,y,w,u,w,t,p,,d,a
p,6.79,p,g,n,f,e,d,w,7.47,13.65,c,y,w,u,w,t,p,,d,u
p,6.83,x,g,n,f,e,f,w,8.87,16.22,b,y,w,u,w,t,p,,d,u
p,6.38,x,g,n,f,e,c,w,8.43,14.68,c,y,w,u,w,t,p,,d,a
p,6.93,x,g,n,f,e,d,w,7.13,13.59,r,y,w,u,w,t,p,,d,a
p,7.71,x,g,n,f,e,c,w,7.47,13.22,b,y,w,u,w,t,p,,d,u
p,8.43,x,g,n,f,e,d,w,8.61,17.4,r,y,w,u,w,t,p,,d,a
p,7.25,p,g,n,f,e,f,w,8.74,16.56,z,y,w,u,w,t,p,,d,u
p,7.7,x,g,n,f,e,c,w,8.22,16.29,b,y,w,u,w,t,p,,d,u
p,7.83,p,g,n,f,e,f,w,7.78,13.22,s,y,w,u,w,t,p,,d,a
p,7.75,p,g,n,f,e,d,w,8.8,16.71,r,y,w,u,w,t,p,,d,a
p,8.94,p,g,n,f,e,d,w,9.75,20.04,s,y,w,u,w,t,p,,d,a
p,6.34,x,g,n,f,e,d,w,7.75,15.82,b,y,w,u,w,t,p,,d,a
p,5.85,x,g,n,f,e,f,w,6.96,11.62,c,y,w,u,w,t,p,,d,u
p,6.96,x,g,n,f,e,f,w,8.48,18.23,r,y,w,u,w,t,p,,d,a
p,8.0,x,g,n,f,e,f,w,8.09,15.26,r,y,w,u,w,t,p,,d,u
p,8.76,p,g,n,f,e,f,w,7.94,17.4,r,y,w,u,w,t,p,,d,u
p,6.71,p,g,n,f,e,d,w,7.42,14.02,z,y,w,u,w,t,p,,d,u
p,7.13,p,g,n,f,e,d,w,7.17,13.12,s,y,w,u,w,t,p,,d,a
p,7.24,x,g,n,f,e,c,w,8.66,15.56,s,y,w,u,w,t,p,,d,u
p,8.7,x,g,n,f,e,c,w,8.67,17.02,r,y,w,u,w,t,p,,d,a
p,7.66,x,g,n,f,e,d,w,8.36,16.23,u,y,w,u,w,t,p,,d,a
p,7.42,p,g,n,f,e,d,w,7.82,16.31,e,y,w,u,w,t,p,,d,u
p,8.01,x,g,n,f,e,f,w,8.08,15.84,b,y,w,u,w,t,p,,d,u
p,7.71,p,g,n,f,e,d,w,7.19,11.56,u,y,w,u,w,t,p,,d,a
p,8.53,x,g,n,f,e,f,w,8.66,15.8,z,y,w,u,w,t,p,,d,u
p,7.82,x,g,n,f,e,c,w,7.97,14.3,e,y,w,u,w,t,p,,d,a
p,7.18,p,g,n,f,e,f,w,7.46,15.77,s,y,w,u,w,t,p,,d,u
p,6.91,x,g,n,f,e,c,w,8.12,14.63,r,y,w,u,w,t,p,,d,u
p,7.69,p,g,n,f,e,c,w,9.26,18.08,b,y,w,u,w,t,p,,d,a
p,7.39,x,g,n,f,e,d,w,7.66,13.81,e,y,w,u,w,t,p,,d,a
p,6.26,x,g,n,f,e,c,w,7.63,12.84,r,y,w,u,w,t,p,,d,u
p,7.17,p,g,n,f,e,d,w,7.94,14.74,e,y,w,u,w,t,p,,d,a
p,7.52,p,g,n,f,e,d,w,8.06,14.48,u,y,w,u,w,t,p,,d,a
p,7.56,p,g,n,f,e,d,w,7.76,16.14,z,y,w,u,w,t,p,,d,u
p,8.43,p,g,n,f,e,c,w,8.16,17.47,z,y,w,u,w,t,p,,d,a
p,6.43,x,g,n,f,e,d,w,6.84,13.03,c,y,w,u,w,t,p,,d,u
p,7.97,p,g,n,f,e,c,w,7.35,13.43,u,y,w,u,w,t,p,,d,a
p,8.54,p,g,n,f,e,d,w,9.49,17.22,r,y,w,u,w,t,p,,d,u
p,6.05,x,g,n,f,e,c,w,7.31,14.96,c,y,w,u,w,t,p,,d,a
p,8.84,p,g,n,f,e,d,w,8.12,16.65,b,y,w,u,w,t,p,,d,u
p,6.29,p,g,n,f,e,f,w,6.37,13.51,e,y,w,u,w,t,p,,d,a
p,9.15,p,g,n,f,e,f,w,8.16,14.71,r,y,w,u,w,t,p,,d,u
p,7.38,p,g,n,f,e,d,w,8.73,17.96,z,y,w,u,w,t,p,,d,a
p,7.61,x,g,n,f,e,d,w,7.94,15.11,r,y,w,u,w,t,p,,d,a
p,9.06,x,g,n,f,e,c,w,8.11,17.08,e,y,w,u,w,t,p,,d,u
p,7.31,x,g,n,f,e,f,w,6.75,12.94,r,y,w,u,w,t,p,,d,a
p,8.19,p,g,n,f,e,c,w,7.42,13.65,b,y,w,u,w,t,p,,d,u
p,7.86,x,g,n,f,e,d,w,8.32,16.44,z,y,w,u,w,t,p,,d,a
p,8.38,x,g,n,f,e,f,w,9.13,17.14,u,y,w,u,w,t,p,,d,u
p,6.44,p,g,n,f,e,d,w,8.12,15.42,c,y,w,u,w,t,p,,d,u
p,7.33,p,g,n,f,e,c,w,7.11,11.91,z,y,w,u,w,t,p,,d,u
p,7.97,p,g,n,f,e,d,w,8.22,14.95,z,y,w,u,w,t,p,,d,a
p,7.13,x,g,n,f,e,c,w,8.93,18.96,e,y,w,u,w,t,p,,d,u
p,7.02,x,g,n,f,e,f,w,6.7,11.31,c,y,w,u,w,t,p,,d,u
p,8.6,x,g,n,f,e,f,w,7.39,14.85,u,y,w,u,w,t,p,,d,u
p,8.22,x,g,n,f,e,c,w,8.36,15.0,z,y,w,u,w,t,p,,d,u
p,6.49,x,g,n,f,e,f,w,7.12,12.72,z,y,w,u,w,t,p,,d,u
p,6.88,p,g,n,f,e,f,w,7.52,13.7,r,y,w,u,w,t,p,,d,u
p,7.77,p,g,n,f,e,f,w,9.07,15.49,z,y,w,u,w,t,p,,d,a
p,7.7,p,g,n,f,e,d,w,7.23,14.52,z,y,w,u,w,t,p,,d,a
p,6.14,p,g,n,f,e,c,w,6.93,15.14,e,y,w,u,w,t,p,,d,a
p,8.26,p,g,n,f,e,d,w,7.52,14.29,z,y,w,u,w,t,p,,d,u
p,6.77,x,g,n,f,e,c,w,8.44,13.24,s,y,w,u,w,t,p,,d,u
p,7.86,x,g,n,f,e,d,w,7.62,14.45,s,y,w,u,w,t,p,,d,a
p,7.21,x,g,n,f,e,c,w,6.8,15.25,c,y,w,u,w,t,p,,d,u
p,7.92,p,g,n,f,e,d,w,7.39,14.99,r,y,w,u,w,t,p,,d,a
p,8.04,x,g,n,f,e,c,w,8.67,15.26,e,y,w,u,w,t,p,,d,u
p,8.11,x,g,n,f,e,f,w,7.12,14.4,e,y,w,u,w,t,p,,d,u
p,8.84,p,g,n,f,e,f,w,8.69,17.38,z,y,w,u,w,t,p,,d,u
p,7.24,p,g,n,f,e,c,w,8.33,15.77,r,y,w,u,w,t,p,,d,u
p,7.69,x,g,n,f,e,f,w,8.07,16.87,z,y,w,u,w,t,p,,d,u
p,8.14,p,g,n,f,e,d,w,8.67,15.08,c,y,w,u,w,t,p,,d,u
p,6.06,x,g,n,f,e,f,w,8.02,16.17,u,y,w,u,w,t,p,,d,a
p,5.68,x,g,n,f,e,f,w,6.86,15.3,s,y,w,u,w,t,p,,d,a
p,8.2,p,g,n,f,e,c,w,8.18,15.44,s,y,w,u,w,t,p,,d,a
p,8.62,x,g,n,f,e,f,w,8.43,16.99,b,y,w,u,w,t,p,,d,a
p,6.63,x,g,n,f,e,d,w,8.06,14.05,b,y,w,u,w,t,p,,d,a
p,7.72,p,g,n,f,e,f,w,8.41,16.69,e,y,w,u,w,t,p,,d,a
p,6.24,x,g,n,f,e,c,w,7.93,13.72,e,y,w,u,w,t,p,,d,a
p,7.08,p,g,n,f,e,d,w,7.77,15.05,b,y,w,u,w,t,p,,d,a
p,7.29,x,g,n,f,e,f,w,7.27,14.35,u,y,w,u,w,t,p,,d,u
p,9.1,p,g,n,f,e,f,w,8.61,18.79,c,y,w,u,w,t,p,,d,u
p,7.54,p,g,n,f,e,f,w,7.96,13.51,r,y,w,u,w,t,p,,d,a
p,8.23,x,g,n,f,e,f,w,7.13,12.2,b,y,w,u,w,t,p,,d,a
p,8.31,p,g,n,f,e,d,w,7.46,13.14,z,y,w,u,w,t,p,,d,a
p,7.03,p,g,n,f,e,f,w,6.71,10.67,b,y,w,u,w,t,p,,d,u
p,8.49,x,g,n,f,e,f,w,8.66,16.41,b,y,w,u,w,t,p,,d,a
p,6.58,p,g,n,f,e,c,w,7.21,13.47,c,y,w,u,w,t,p,,d,u
p,6.8,x,g,n,f,e,c,w,7.47,14.3,r,y,w,u,w,t,p,,d,u
p,7.59,p,g,n,f,e,c,w,7.77,13.71,z,y,w,u,w,t,p,,d,a
p,7.42,p,g,n,f,e,d,w,7.41,14.04,c,y,w,u,w,t,p,,d,a
p,8.63,x,g,n,f,e,d,w,7.88,15.96,u,y,w,u,w,t,p,,d,a
p,8.05,x,g,n,f,e,f,w,8.74,16.01,z,y,w,u,w,t,p,,d,a
p,7.31,p,g,n,f,e,d,w,7.26,13.97,s,y,w,u,w,t,p,,d,u
p,9.3,p,g,n,f,e,f,w,9.0,16.33,z,y,w,u,w,t,p,,d,a
p,8.19,x,g,n,f,e,f,w,8.78,16.05,c,y,w,u,w,t,p,,d,a
p,7.74,x,g,n,f,e,c,w,7.95,16.52,c,y,w,u,w,t,p,,d,u
p,7.55,x,g,n,f,e,f,w,7.58,14.49,b,y,w,u,w,t,p,,d,a
p,8.27,x,g,n,f,e,c,w,8.65,16.27,b,y,w,u,w,t,p,,d,a
p,7.03,p,g,n,f,e,f,w,7.95,12.54,s,y,w,u,w,t,p,,d,u
p,6.88,x,g,n,f,e,c,w,7.51,13.83,u,y,w,u,w,t,p,,d,u
p,8.01,p,g,n,f,e,f,w,7.3,13.64,c,y,w,u,w,t,p,,d,a
p,7.42,p,g,n,f,e,c,w,7.89,13.94,e,y,w,u,w,t,p,,d,a
p,6.44,p,g,n,f,e,f,w,7.46,9.92,e,y,w,u,w,t,p,,d,a
p,8.36,p,g,n,f,e,d,w,7.65,15.22,u,y,w,u,w,t,p,,d,u
p,7.53,x,g,n,f,e,f,w,7.99,15.99,r,y,w,u,w,t,p,,d,u
p,7.64,x,g,n,f,e,c,w,8.31,13.47,z,y,w,u,w,t,p,,d,a
p,7.36,p,g,n,f,e,c,w,8.28,16.35,s,y,w,u,w,t,p,,d,u
p,6.32,p,g,n,f,e,d,w,6.7,10.75,e,y,w,u,w,t,p,,d,u
p,7.77,p,g,n,f,e,f,w,8.87,17.98,r,y,w,u,w,t,p,,d,a
p,5.18,x,g,n,f,e,f,w,7.35,11.91,z,y,w,u,w,t,p,,d,a
p,6.99,x,g,n,f,e,f,w,7.87,14.7,c,y,w,u,w,t,p,,d,a
p,7.65,x,g,n,f,e,c,w,7.81,13.96,u,y,w,u,w,t,p,,d,a
p,8.44,p,g,n,f,e,f,w,9.08,16.19,e,y,w,u,w,t,p,,d,a
p,7.81,x,g,n,f,e,d,w,7.78,12.57,c,y,w,u,w,t,p,,d,u
p,8.57,x,g,n,f,e,d,w,7.63,16.07,z,y,w,u,w,t,p,,d,a
p,8.34,p,g,n,f,e,f,w,8.82,16.32,e,y,w,u,w,t,p,,d,a
p,7.06,x,g,n,f,e,f,w,8.13,14.14,u,y,w,u,w,t,p,,d,u
p,5.94,x,g,n,f,e,f,w,7.94,15.37,c,y,w,u,w,t,p,,d,a
p,8.89,x,g,n,f,e,d,w,8.65,14.81,s,y,w,u,w,t,p,,d,a
p,7.62,x,g,n,f,e,f,w,6.76,10.96,c,y,w,u,w,t,p,,d,a
p,8.08,p,g,n,f,e,c,w,8.5,15.03,e,y,w,u,w,t,p,,d,a
p,8.05,p,g,n,f,e,d,w,8.73,16.01,z,y,w,u,w,t,p,,d,a
p,6.43,p,g,n,f,e,d,w,7.83,16.22,r,y,w,u,w,t,p,,d,u
p,6.99,x,g,n,f,e,c,w,6.51,13.6,s,y,w,u,w,t,p,,d,u
p,7.37,p,g,n,f,e,c,w,7.45,14.17,z,y,w,u,w,t,p,,d,u
p,6.46,p,g,n,f,e,c,w,7.74,14.7,e,y,w,u,w,t,p,,d,u
p,6.68,x,g,n,f,e,c,w,7.16,14.87,e,y,w,u,w,t,p,,d,a
p,8.8,p,g,n,f,e,d,w,8.72,18.11,s,y,w,u,w,t,p,,d,u
p,7.51,x,g,n,f,e,c,w,8.49,17.11,c,y,w,u,w,t,p,,d,u
p,6.4,p,g,n,f,e,c,w,8.37,15.59,c,y,w,u,w,t,p,,d,a
p,7.64,x,g,n,f,e,c,w,7.64,14.7,z,y,w,u,w,t,p,,d,a
p,6.69,x,g,n,f,e,d,w,8.2,14.05,e,y,w,u,w,t,p,,d,u
p,6.74,p,g,n,f,e,c,w,7.94,16.26,c,y,w,u,w,t,p,,d,u
p,6.23,p,g,n,f,e,c,w,6.69,13.28,s,y,w,u,w,t,p,,d,a
p,6.38,x,g,n,f,e,f,w,7.89,11.89,e,y,w,u,w,t,p,,d,a
p,7.99,p,g,n,f,e,c,w,8.57,15.44,b,y,w,u,w,t,p,,d,a
p,7.98,x,g,n,f,e,d,w,7.95,14.5,u,y,w,u,w,t,p,,d,u
p,7.02,x,g,n,f,e,c,w,8.27,15.39,s,y,w,u,w,t,p,,d,u
p,7.66,p,g,n,f,e,c,w,7.08,14.4,s,y,w,u,w,t,p,,d,a
p,6.91,x,g,n,f,e,d,w,7.15,11.66,r,y,w,u,w,t,p,,d,u
p,8.63,x,g,n,f,e,f,w,8.34,16.12,c,y,w,u,w,t,p,,d,a
p,7.75,x,g,n,f,e,c,w,8.15,16.26,b,y,w,u,w,t,p,,d,u
p,9.14,x,g,n,f,e,c,w,9.43,17.31,u,y,w,u,w,t,p,,d,a
p,6.21,p,g,n,f,e,f,w,7.33,14.8,s,y,w,u,w,t,p,,d,u
p,7.85,p,g,n,f,e,f,w,8.69,16.55,b,y,w,u,w,t,p,,d,u
p,7.52,x,g,n,f,e,c,w,8.09,15.99,r,y,w,u,w,t,p,,d,a
p,8.29,p,g,n,f,e,d,w,8.36,16.11,s,y,w,u,w,t,p,,d,a
p,7.33,p,g,n,f,e,c,w,8.65,15.49,r,y,w,u,w,t,p,,d,a
p,8.46,x,g,n,f,e,d,w,8.14,14.63,r,y,w,u,w,t,p,,d,u
p,7.07,p,g,n,f,e,f,w,7.16,13.24,c,y,w,u,w,t,p,,d,a
p,8.41,p,g,n,f,e,f,w,8.0,15.8,b,y,w,u,w,t,p,,d,u
p,6.6,p,g,n,f,e,d,w,8.2,13.7,s,y,w,u,w,t,p,,d,u
p,7.93,x,g,n,f,e,f,w,7.51,15.27,e,y,w,u,w,t,p,,d,u
p,7.85,p,g,n,f,e,d,w,7.0,12.25,e,y,w,u,w,t,p,,d,a
p,6.97,p,g,n,f,e,c,w,8.01,15.94,s,y,w,u,w,t,p,,d,u
p,7.1,p,g,n,f,e,d,w,7.75,16.06,r,y,w,u,w,t,p,,d,u
p,8.43,x,g,n,f,e,f,w,9.37,18.78,r,y,w,u,w,t,p,,d,u
p,7.48,p,g,n,f,e,c,w,8.69,16.76,z,y,w,u,w,t,p,,d,u
p,5.6,x,g,n,f,e,c,w,7.02,13.74,e,y,w,u,w,t,p,,d,u
p,7.11,p,g,n,f,e,d,w,7.91,12.46,s,y,w,u,w,t,p,,d,u
p,8.66,p,g,n,f,e,d,w,7.74,14.41,c,y,w,u,w,t,p,,d,u
p,8.08,p,g,n,f,e,d,w,7.99,14.06,e,y,w,u,w,t,p,,d,u
p,7.76,p,g,n,f,e,c,w,8.13,14.7,e,y,w,u,w,t,p,,d,a
p,6.41,p,g,n,f,e,d,w,6.86,11.78,e,y,w,u,w,t,p,,d,u
p,7.47,p,g,n,f,e,c,w,7.56,13.92,u,y,w,u,w,t,p,,d,a
p,7.62,p,g,n,f,e,d,w,8.99,17.99,z,y,w,u,w,t,p,,d,u
p,9.23,x,g,n,f,e,f,w,8.5,16.49,c,y,w,u,w,t,p,,d,u
p,8.36,x,g,n,f,e,f,w,9.84,19.31,z,y,w,u,w,t,p,,d,u
p,6.64,p,g,n,f,e,d,w,7.32,13.49,e,y,w,u,w,t,p,,d,u
p,7.57,x,g,n,f,e,c,w,6.48,11.16,b,y,w,u,w,t,p,,d,u
p,11.82,f,d,g,f,e,f,w,11.38,16.27,s,,w,u,w,t,e,,d,a
p,11.96,f,y,g,f,e,d,w,10.95,14.16,b,,w,u,w,t,g,,d,a
p,11.94,x,t,g,f,e,c,w,10.62,12.62,e,,w,u,w,t,g,,d,u
p,13.15,f,e,g,f,e,f,w,11.3,16.25,u,,w,u,w,t,g,,d,a
p,11.99,x,k,g,f,e,d,w,11.2,14.27,s,,w,u,w,t,e,,d,a
p,11.84,x,k,n,f,e,c,w,10.85,14.53,b,,w,u,w,t,e,,d,u
p,12.26,f,w,n,f,e,d,w,11.3,16.66,u,,w,u,w,t,e,,d,a
p,13.34,f,y,n,f,e,c,w,11.41,16.86,c,,w,u,w,t,g,,d,u
p,12.42,x,d,n,f,e,f,w,10.87,14.62,s,,w,u,w,t,g,,d,a
p,12.48,x,g,g,f,e,d,w,11.33,15.2,r,,w,u,w,t,g,,d,u
p,12.68,x,y,g,f,e,c,w,11.16,16.42,z,,w,u,w,t,g,,d,u
p,13.92,x,l,g,f,e,c,w,11.11,16.89,u,,w,u,w,t,e,,d,a
p,12.37,x,h,g,f,e,d,w,11.17,16.87,e,,w,u,w,t,g,,d,u
p,13.21,f,t,g,f,e,d,w,11.37,17.88,u,,w,u,w,t,e,,d,u
p,11.17,f,t,n,f,e,f,w,10.98,14.33,e,,w,u,w,t,g,,d,u
p,11.71,x,y,n,f,e,c,w,10.43,11.23,r,,w,u,w,t,g,,d,u
p,12.69,x,k,n,f,e,c,w,11.0,15.32,b,,w,u,w,t,g,,d,a
p,11.78,f,k,g,f,e,c,w,10.89,16.02,e,,w,u,w,t,g,,d,a
p,12.74,x,g,g,f,e,d,w,11.16,15.27,r,,w,u,w,t,g,,d,a
p,11.6,f,l,g,f,e,d,w,10.94,12.5,z,,w,u,w,t,g,,d,u
p,11.49,x,t,n,f,e,f,w,10.93,13.87,e,,w,u,w,t,e,,d,a
p,13.31,f,g,g,f,e,d,w,11.13,14.75,c,,w,u,w,t,g,,d,a
p,12.32,x,k,n,f,e,c,w,10.96,13.98,b,,w,u,w,t,g,,d,u
p,11.23,x,d,g,f,e,c,w,10.4,13.71,r,,w,u,w,t,g,,d,a
p,13.02,f,g,n,f,e,d,w,11.12,13.55,z,,w,u,w,t,g,,d,u
p,12.33,x,h,g,f,e,f,w,11.29,16.58,r,,w,u,w,t,g,,d,u
p,12.48,f,k,g,f,e,d,w,11.04,17.03,b,,w,u,w,t,e,,d,a
p,12.62,x,f,n,f,e,f,w,11.03,14.16,c,,w,u,w,t,g,,d,a
p,12.59,f,l,g,f,e,d,w,11.31,16.73,s,,w,u,w,t,g,,d,u
p,12.32,f,e,g,f,e,d,w,11.1,15.04,r,,w,u,w,t,g,,d,a
p,12.79,f,t,n,f,e,d,w,10.46,14.5,r,,w,u,w,t,g,,d,u
p,12.16,f,w,n,f,e,d,w,11.03,15.01,s,,w,u,w,t,e,,d,a
p,12.43,x,h,g,f,e,f,w,11.13,15.59,u,,w,u,w,t,e,,d,a
p,12.44,f,s,n,f,e,f,w,10.85,14.31,c,,w,u,w,t,e,,d,a
p,13.9,f,e,g,f,e,c,w,11.43,18.35,c,,w,u,w,t,g,,d,a
p,12.75,x,w,g,f,e,f,w,10.33,10.91,e,,w,u,w,t,e,,d,u
p,13.05,x,k,n,f,e,c,w,10.87,15.08,z,,w,u,w,t,g,,d,u
p,12.13,x,s,g,f,e,d,w,10.68,14.4,b,,w,u,w,t,g,,d,u
p,11.09,f,y,g,f,e,d,w,10.27,12.11,s,,w,u,w,t,g,,d,u
p,10.76,x,y,g,f,e,c,w,11.03,12.81,b,,w,u,w,t,e,,d,a
p,12.56,x,h,g,f,e,f,w,10.73,14.98,c,,w,u,w,t,e,,d,u
p,12.72,f,y,n,f,e,c,w,11.56,17.54,r,,w,u,w,t,g,,d,u
p,11.61,f,s,n,f,e,f,w,10.94,14.61,b,,w,u,w,t,g,,d,u
p,13.13,x,s,n,f,e,c,w,10.89,16.43,b,,w,u,w,t,e,,d,a
p,12.96,f,l,g,f,e,d,w,10.91,15.36,u,,w,u,w,t,e,,d,a
p,11.93,f,e,n,f,e,d,w,10.86,16.08,c,,w,u,w,t,e,,d,u
p,11.41,f,t,n,f,e,f,w,10.86,13.34,s,,w,u,w,t,e,,d,a
p,11.06,x,f,g,f,e,f,w,10.14,14.78,z,,w,u,w,t,g,,d,a
p,10.88,x,g,n,f,e,f,w,10.78,12.34,e,,w,u,w,t,g,,d,a
p,11.19,x,y,g,f,e,f,w,10.2,11.89,u,,w,u,w,t,g,,d,a
p,12.38,f,h,g,f,e,d,w,10.93,14.94,s,,w,u,w,t,e,,d,a
p,13.22,x,y,g,f,e,d,w,11.53,16.0,r,,w,u,w,t,g,,d,u
p,13.17,f,g,g,f,e,f,w,11.03,15.58,r,,w,u,w,t,g,,d,a
p,12.41,f,e,g,f,e,f,w,11.26,16.57,b,,w,u,w,t,e,,d,a
p,10.3,f,d,g,f,e,c,w,10.77,13.89,u,,w,u,w,t,e,,d,a
p,12.17,f,l,n,f,e,d,w,11.16,15.44,s,,w,u,w,t,e,,d,a
